distancia;cota
276519.965762;152.3331604
276555.615363;152.327957153
276591.264965;152.324905396
276626.914566;152.319702148
276662.564168;152.316650391
276698.21377;152.308395386
276733.863371;152.303192139
276766.121231;152.297988892
276798.37909;152.292785645
276830.636949;152.285430908
276862.894809;152.280227661
276895.152668;152.275024414
276927.410527;152.269821167
276959.668387;152.26461792
276991.926246;152.261566162
277024.184105;152.256362915
277056.441965;152.251159668
277088.699824;152.249008179
277120.957683;152.246856689
277153.215543;153.0
277185.473402;153.0
277217.731261;152.22819519
277249.751279;153.0
277281.771297;156.0
277313.791314;154.0
277345.811332;152.179763794
277377.83135;152.172409058
277409.851367;152.167205811
277441.871385;152.162002563
277473.891403;152.156799316
277505.911421;152.151596069
277537.931438;156.0
277569.951456;155.0
277601.971474;152.133834839
277633.991491;152.128631592
277666.262;152.123428345
277698.532509;152.116073608
277730.803018;152.110870361
277763.073527;152.105667114
277795.344035;152.093109131
277827.614544;152.087905884
277859.885053;152.082702637
277892.155562;152.07749939
277924.426071;152.070144653
277955.908521;152.064941406
277987.390972;152.059738159
278018.873423;152.054534912
278050.355873;152.049331665
278081.838324;152.047180176
278113.320775;153.0
278144.803225;153.0
278176.285676;153.007354736
278214.342003;155.0
278252.39833;154.0
278290.454657;151.0
278328.510983;150.573410034
278366.56731;150.570358276
278404.623637;150.565155029
278442.679964;150.562103271
278480.736291;150.559051514
278518.792618;150.555999756
278556.848944;150.550796509
278594.905271;150.547744751
278632.961598;152.0
278663.932562;151.0
278694.903526;150.529083252
278725.874491;150.523880005
278756.845455;150.518676758
278787.816419;150.513473511
278818.787383;150.506118774
278849.758347;150.500915527
278880.729311;150.49571228
278911.700276;150.490509033
278942.67124;150.485305786
278973.642204;151.0
279004.613168;150.47795105
279036.242441;150.475799561
279067.871715;150.473648071
279099.500988;151.0
279131.130261;152.0
279162.759534;154.0
279194.388807;152.0
279226.018081;150.44493103
279257.647354;150.439727783
279288.048646;150.434524536
279318.449937;150.429321289
279348.851229;150.4271698
279379.25252;152.0
279409.653812;151.0
279440.055104;150.399902344
279470.456395;150.396850586
279500.857687;151.0
279531.258979;150.382141113
279561.66027;151.0
279592.061562;150.371734619
279622.462854;150.361328125
279652.864145;150.356124878
279683.265437;150.350921631
279721.485835;150.348770142
279759.706233;150.341415405
279797.926631;150.334060669
279836.147029;150.326705933
279874.367428;150.324554443
279912.587826;150.317199707
279950.808224;150.309844971
279989.028622;150.302490234
280027.24902;150.298187256
280063.549829;150.292984009
280099.850638;150.285629272
280136.151448;150.278274536
280172.452257;150.273071289
280208.753066;150.270019531
280245.053875;150.266967773
280281.354684;150.261764526
280318.222238;150.256561279
280355.089791;150.244003296
280391.957345;150.23664856
280428.824899;150.231445312
280465.692452;150.224090576
280502.560006;150.221038818
280539.427559;150.215835571
280571.024973;150.210632324
280602.622386;150.205429077
280634.219799;151.0
280665.817212;151.0
280697.414625;150.191970825
280729.012039;150.186767578
280760.609452;150.181564331
280792.206865;150.178512573
280823.804278;150.173309326
280855.401691;151.0
280886.999104;152.0
280918.596518;152.0
280950.193931;154.0
280981.791344;154.0
281013.741255;151.0
281045.691167;150.13168335
281077.641078;150.126480103
281109.59099;150.121276855
281141.540901;150.116973877
281173.490812;150.113021851
281205.440724;152.0
281237.390635;152.0
281269.340546;150.090957642
281301.290458;150.085754395
281333.240369;150.080551147
281365.190281;150.073196411
281402.453594;150.065841675
281439.716907;150.063690186
281476.980221;150.056335449
281514.243534;150.05418396
281551.506848;150.046829224
281584.455154;150.041625977
281617.40346;150.038574219
281650.351766;150.033370972
281683.300071;150.028167725
281716.248377;150.022964478
281749.196683;150.01776123
281782.144989;150.014709473
281815.093295;151.0
281848.041601;152.0
281882.836277;151.0
281917.630953;149.291183472
281952.425629;149.283828735
281987.220305;149.281677246
282022.014981;149.27432251
282056.809657;149.272171021
282091.604332;149.264816284
282126.399008;149.257461548
282161.193684;149.259613037
282195.98836;150.0
282231.166583;151.0
282266.344805;149.226242065
282301.523028;149.224090576
282336.70125;149.221038818
282371.879472;149.217987061
282407.057695;149.22013855
282440.227749;149.214935303
282473.397804;150.0
282506.567858;151.0
282539.737912;149.185516357
282572.907967;149.178161621
282606.078021;149.172958374
282645.258942;149.165603638
282684.439863;149.167755127
282723.620784;149.160400391
282762.801706;149.153045654
282801.982627;149.145690918
282841.163548;149.14263916
282880.344469;149.144790649
282919.52539;149.141738892
282955.860144;149.138687134
282992.194898;149.140838623
283028.529652;149.137786865
283064.864405;149.139938354
283101.199159;149.136886597
283137.533913;149.133834839
283173.868667;149.138137817
283210.790425;149.13293457
283247.712183;149.13293457
283284.633941;149.127731323
283321.555699;149.125579834
283358.477457;149.123428345
283395.399215;149.126480103
283432.719557;149.121276855
283470.039898;149.113922119
283507.36024;149.106567383
283544.680581;149.101364136
283582.000923;149.088806152
283619.321264;149.081451416
283656.641606;149.076248169
283693.961947;149.068893433
283729.48492;150.0
283765.007893;151.0
283800.530866;149.045928955
283836.053838;149.043777466
283871.576811;150.0
283907.099784;150.0
283942.622756;149.01776123
283978.145729;149.010406494
284013.668702;149.005203247
284049.191674;149.0
284084.714647;147.089706421
284120.23762;147.086654663
284151.618039;147.081451416
284182.998458;149.0
284214.378877;150.0
284245.759296;148.0
284277.139715;147.051132202
284308.520134;147.045928955
284339.900553;147.040725708
284371.280972;147.035522461
284402.661391;147.030319214
284434.04181;148.0
284465.422229;147.01776123
284496.802648;148.0
284528.183067;148.0
284559.563486;147.0
284590.943905;146.82093811
284622.324325;146.815734863
284653.704744;147.0
284685.085163;147.0
284716.465582;148.0
284748.684269;147.005203247
284780.902957;147.0
284813.121645;147.0
284845.340333;148.0
284877.55902;149.0
284909.777708;149.0
284941.996396;148.0
284974.215084;146.74899292
285006.433771;146.743789673
285038.652459;146.738586426
285070.871147;147.0
285103.089835;147.0
285135.308522;149.0
285172.230611;148.0
285209.152699;146.708267212
285246.074787;147.0
285282.996875;146.690505981
285319.918963;146.685302734
285356.841051;146.677947998
285394.843485;146.67489624
285432.84592;146.677047729
285470.848354;148.0
285508.850789;150.0
285546.853223;146.646377563
285584.855658;146.648529053
285622.858092;146.645477295
285660.860526;146.642425537
285698.862961;146.645477295
285736.865395;148.0
285774.86783;147.0
285812.870264;147.0
285850.872699;148.0
285888.875133;148.0
285926.877567;146.716674805
285964.880002;148.0
286002.882436;149.0
286034.644521;147.007354736
286066.406606;147.0
286098.16869;146.622665405
286129.930775;146.617462158
286161.692859;146.612258911
286193.454944;146.607055664
286225.217029;147.0
286256.979113;148.0
286288.741198;149.0
286320.503282;148.007354736
286357.167607;149.0
286393.831932;148.0
286430.496257;148.0
286467.160581;148.0
286503.824906;147.0
286540.489231;148.0
286577.153555;149.0
286613.81788;148.0
286650.482205;146.516998291
286687.14653;146.516998291
286723.810854;147.0
286760.475179;148.0
286797.139504;149.0
286833.803829;147.0
286870.468153;146.472869873
286907.132478;149.0
286941.500515;150.0
286975.868553;148.0
287010.23659;146.459960938
287044.604627;146.457809448
287078.972664;146.460861206
287113.340702;146.458709717
287147.708739;146.454406738
287182.076776;146.452255249
287221.581046;146.45010376
287261.085316;146.442749023
287300.589586;146.435394287
287346.680837;148.0
287392.772088;146.428039551
287438.863339;149.0
287469.744428;146.409378052
287500.625517;146.408477783
287531.506606;146.403274536
287562.387695;146.398071289
287593.268784;146.392868042
287624.149873;146.387664795
287655.030962;147.0
287685.912051;147.0
287716.79314;147.0
287750.119345;147.0
287783.445549;146.350891113
287816.771754;146.343536377
287850.097959;146.33833313
287883.424164;146.333129883
287916.750369;146.325775146
287950.076574;146.320571899
287983.402779;146.317520142
288016.728983;146.312316895
288050.055188;146.3019104
288083.381393;150.0
288115.581075;146.285049438
288147.780756;146.277694702
288179.980438;146.272491455
288212.18012;146.267288208
288244.379801;146.259933472
288276.579483;146.254730225
288308.779165;146.247375488
288340.978846;146.242172241
288373.178528;146.236968994
288405.37821;146.229614258
288437.577891;146.224411011
288476.803376;146.217056274
288516.028861;146.209701538
288555.254346;146.204498291
288594.479831;146.197143555
288633.705316;146.189788818
288672.930801;146.184585571
288712.156286;146.177230835
288751.381771;146.169876099
288787.411902;146.164672852
288823.442034;146.152114868
288859.472165;146.144760132
288895.502296;146.139556885
288931.532428;146.132202148
288967.562559;146.126998901
289003.592691;146.119644165
289039.622822;146.112289429
289075.652954;146.107086182
289111.683085;146.099731445
289147.713217;146.094528198
289187.615824;146.087173462
289227.518432;146.079818726
289267.42104;146.072463989
289307.323647;146.065109253
289347.226255;146.057754517
289387.128862;146.05255127
289427.03147;146.045196533
289466.934078;146.037841797
289502.78018;146.030487061
289538.626282;146.023132324
289574.472385;146.020980835
289610.318487;146.013626099
289646.164589;146.006271362
289682.010692;146.004119873
289717.856794;145.996765137
289753.702897;145.9894104
289797.049451;145.982055664
289840.396005;145.974700928
289883.742559;145.967346191
289927.089113;145.959991455
289970.435667;145.952636719
290013.782221;145.945281982
290057.128775;145.937927246
290100.475329;145.93057251
290134.58889;145.925369263
290168.702451;145.922317505
290202.816012;146.0
290236.929574;145.900253296
290271.043135;146.0
290305.156696;145.889846802
290339.270257;145.882492065
290373.383818;145.877288818
290407.497379;145.869934082
290441.610941;145.864730835
290475.724502;145.859527588
290517.852772;145.852172852
290559.981043;145.844818115
290602.109313;145.837463379
290644.237584;145.830108643
290686.365854;145.820602417
290728.494125;145.813247681
290770.622395;145.811096191
290812.750666;145.803741455
290854.878936;145.796386719
290896.935782;145.789031982
290938.992629;145.778625488
290981.049475;145.771270752
291023.106322;145.763916016
291055.745056;145.758712769
291088.38379;145.753509521
291121.022525;145.746154785
291153.661259;145.740951538
291186.299994;145.735748291
291218.938728;145.728393555
291251.577463;145.723190308
291284.216197;145.715835571
291316.854931;145.708480835
291349.493666;145.706329346
291382.1324;146.0
291414.771135;145.694122314
291447.409869;146.0
291480.048603;145.677261353
291512.687338;146.0
291545.326072;145.664703369
291576.551572;145.661651611
291607.777072;145.656448364
291639.002571;145.651245117
291670.228071;145.64604187
291701.453571;145.640838623
291732.67907;145.637786865
291763.90457;145.632583618
291795.130069;145.627380371
291826.355569;145.622177124
291857.581069;145.616973877
291888.806568;145.613922119
291920.032068;145.608718872
291951.257568;145.603515625
291983.937352;145.598312378
292016.617137;146.0
292049.296921;145.590057373
292081.976706;145.587005615
292114.656491;145.581802368
292147.336275;145.584854126
292180.01606;145.582702637
292212.695845;145.580551147
292245.375629;145.583602905
292278.055414;145.581451416
292310.735199;145.584503174
292344.525624;145.582351685
292378.316049;145.585403442
292412.106474;145.581100464
292445.896899;145.578948975
292479.687325;145.582000732
292513.47775;145.579849243
292547.268175;145.582901001
292581.0586;145.580749512
292614.849025;145.578598022
292648.639451;145.58164978
292682.429876;145.579498291
292713.811257;146.0
292745.192639;145.58039856
292776.574021;145.57824707
292807.955402;145.576095581
292839.336784;145.579147339
292870.718165;147.0
292902.099547;148.0
292933.480928;146.0
292964.86231;145.575744629
292996.243691;145.57359314
293027.625073;145.576644897
293060.953746;146.0
293094.282419;146.0
293127.611093;146.0
293160.939766;147.0
293194.268439;147.0
293227.597112;146.032470703
293260.925786;146.034622192
293294.254459;146.041976929
293327.583132;146.044128418
293360.911805;151.0
293394.240478;150.0
293428.398214;148.0
293462.555949;147.0
293496.713685;148.0
293530.87142;145.56854248
293565.029156;147.0
293599.186891;148.0
293633.344627;145.55078125
293667.502362;145.545578003
293701.660097;145.538223267
293735.817833;145.53302002
293767.952426;145.525665283
293800.087019;145.520462036
293832.221611;146.0
293864.356204;145.507904053
293896.490797;145.502700806
293928.62539;145.497497559
293960.759983;145.492294312
293992.894576;147.0
294025.029168;147.0
294057.163761;146.0
294089.298354;145.474884033
294121.432947;146.0
294153.56754;145.460174561
294185.702133;146.0
294217.836725;145.454971313
294249.234239;147.0
294280.631753;146.0
294312.029267;145.437210083
294343.426781;145.432006836
294374.824295;145.426803589
294406.221809;145.421600342
294437.619323;145.416397095
294469.016837;145.411193848
294500.414351;145.405990601
294531.811865;145.400787354
294563.209378;145.395584106
294594.606892;145.390380859
294626.004406;145.385177612
294666.875337;145.377822876
294707.746268;145.37046814
294748.617198;145.360961914
294789.488129;145.353607178
294830.35906;145.346252441
294871.229991;145.344100952
294912.100921;145.341049194
294952.971852;145.337997437
294993.842783;145.334945679
295031.303847;146.0
295068.76491;149.0
295106.225974;150.0
295143.687037;152.0
295181.148101;149.0
295212.160573;147.007354736
295243.173045;147.012557983
295274.185517;149.0
295305.197989;147.0
295336.210461;145.258346558
295367.222932;145.253143311
295398.235404;145.247940063
295429.247876;148.0
295460.260348;145.23538208
295491.27282;148.0
295522.285292;146.0
295553.297764;146.0
295584.310236;145.214569092
295615.322708;145.214569092
295646.33518;146.0
295677.347651;148.0
295708.360123;146.0
295739.372595;145.167388916
295770.385067;145.174743652
295801.397539;145.176895142
295833.319096;146.0
295865.240653;146.0
295897.16221;145.198959351
295929.083767;145.204162598
295961.005323;145.209365845
295992.92688;145.216720581
296024.848437;145.221923828
296056.769994;146.0
296088.691551;146.007354736
296120.613108;147.0
296152.534665;148.0
296184.456222;148.0
296216.377779;145.085037231
296253.65427;145.081985474
296290.930762;146.0
296328.207253;148.0
296365.483745;147.0
296402.760237;146.0
296440.036728;145.030853271
296477.31322;145.028701782
296514.589712;145.021347046
296551.866203;145.01399231
296589.142695;145.006637573
296626.419186;145.004486084
296663.695678;144.997131348
296700.97217;144.989776611
296738.248661;144.982421875
296775.525153;144.980270386
296812.801644;144.972915649
296850.078136;144.965560913
296887.354628;144.963409424
296924.631119;144.956054688
296961.907611;145.0
296999.184102;147.0
297036.460594;148.0
297073.737086;148.0
297111.013577;148.0
297148.290069;148.0
297185.566561;149.0
297222.843052;146.0
297260.119544;145.281478882
297297.396035;145.276275635
297340.757568;145.268920898
297384.119102;145.265869141
297427.480635;145.265869141
297470.842168;145.273223877
297514.203701;146.0
297557.565234;147.0
297598.020565;146.014709473
297638.475896;147.0
297678.931227;148.0
297719.386558;148.0
297759.841889;148.0
297800.297221;150.0
297840.752552;151.0
297881.207883;150.0
297921.663214;148.0
297962.118545;145.0
298002.573876;148.0
298043.029207;147.0
298083.484538;145.0
298123.939869;145.0
298164.3952;145.007354736
298204.850531;145.014709473
298239.38597;145.025115967
298273.921408;145.030319214
298308.456847;145.03767395
298342.992285;145.042877197
298377.527724;145.048080444
298409.391741;145.053283691
298441.255759;145.058486938
298473.119776;145.063690186
298504.983793;145.068893433
298536.84781;145.081451416
298568.711828;145.086654663
298600.575845;145.09185791
298632.439862;145.097061157
298664.30388;145.102264404
298696.167897;146.0
298728.031914;145.120025635
298759.895931;147.0
298791.759949;146.0
298823.766485;148.0
298855.773021;146.0
298887.779557;147.0
298919.786094;147.0
298951.79263;148.0
298983.799166;147.0
299015.805702;145.177612305
299047.812238;145.182815552
299079.818775;145.188018799
299111.825311;146.0
299143.831847;148.0
299175.838383;145.099212646
299207.844919;145.094009399
299239.851456;145.088806152
299269.827082;145.083602905
299299.802708;146.0
299329.778335;146.0
299359.753961;147.0
299389.729587;149.0
299419.705214;150.0
299449.68084;147.0
299479.656466;147.0
299509.632093;148.0
299539.607719;152.0
299569.583345;150.0
299599.558972;147.0
299629.534598;146.0
299659.510224;147.0
299689.48585;148.0
299720.234981;147.0
299750.984111;145.0
299781.733241;144.64175415
299812.482372;144.639602661
299843.231502;146.0
299873.980632;146.0
299916.676147;145.0
299959.371662;146.0
300002.067177;145.014709473
300044.762692;145.01776123
300087.458207;145.025115967
300130.153722;145.028167725
300172.849237;145.035522461
300214.210061;145.042877197
300255.570886;145.038574219
300296.93171;145.035522461
300338.292535;146.0
300379.653359;147.0
300421.014184;147.005203247
300462.375008;147.0
300500.85426;149.0
300539.333511;149.0
300577.812763;145.0
300616.010293;146.0
300654.207822;146.010406494
300692.405352;146.01776123
300730.602882;146.025115967
300768.800411;146.030319214
300806.997941;146.03767395
300845.19547;147.0
300883.393;149.0
300921.59053;148.0
300953.92852;148.0
300986.266511;147.0
301018.604502;147.005203247
301050.942492;147.0
301083.280483;146.025115967
301115.618474;146.01991272
301147.956465;147.0
301180.294455;146.007354736
301212.632446;146.010406494
301244.970437;147.0
301277.308428;146.014709473
301309.646418;146.012557983
301340.157098;146.014709473
301370.667778;146.01991272
301401.178458;146.025115967
301431.689139;146.029418945
301462.199819;146.027267456
301492.710499;146.022064209
301529.242057;146.027267456
301565.773615;146.025115967
301602.305174;146.028167725
301638.836732;146.030319214
301675.368291;146.033370972
301711.899849;146.031219482
301748.431407;146.038574219
301784.962966;146.040725708
301818.080176;146.048080444
301851.197386;147.0
301884.314596;149.0
301917.431806;149.0
301950.549016;148.0
301983.666227;145.062789917
302016.783437;145.05758667
302049.900647;146.0
302083.017857;145.045028687
302116.135067;145.039825439
302147.257056;145.03767395
302178.379044;145.033370972
302209.501032;145.031219482
302240.623021;145.038574219
302271.745009;145.040725708
302302.866997;145.042877197
302333.988986;145.045028687
302365.110974;145.050231934
302396.232962;146.0
302427.354951;145.062789917
302458.476939;146.0
302489.598927;147.0
302520.720916;147.0
302551.842904;144.0
302582.964892;143.456878662
302614.086881;143.45993042
302658.20729;143.456878662
302702.327699;144.0
302746.448108;143.428710938
302790.568517;143.421356201
302834.688926;143.414001465
302878.809335;143.406646729
302922.929744;144.0
302964.999261;143.389785767
303007.068779;144.0
303049.138296;143.372024536
303091.207814;143.3646698
303123.970023;144.0
303156.732232;145.0
303189.494442;145.0
303222.256651;145.0
303255.01886;144.022964478
303287.78107;144.028167725
303320.543279;149.0
303353.305488;144.040725708
303386.067698;148.0
303418.829907;144.053283691
303451.592116;144.058486938
303484.354325;144.063690186
303518.166039;144.076248169
303551.977752;144.081451416
303585.789466;145.0
303619.601179;145.0
303653.412893;144.093109131
303694.644507;144.085754395
303735.876121;144.078399658
303777.107735;144.071044922
303818.339349;144.065841675
303857.262509;144.053283691
303896.185669;144.045928955
303935.108829;144.038574219
303974.031989;144.033370972
304012.955149;144.030319214
304044.729138;144.028167725
304076.503127;144.030319214
304108.277116;144.032470703
304140.051104;147.0
304174.495004;147.0
304208.938903;147.0
304243.382803;148.0
304277.826702;145.0
304312.270602;144.070144653
304346.714501;144.072296143
304381.158401;144.079650879
304415.6023;144.084854126
304456.834158;144.092208862
304498.066016;144.097061157
304539.297874;144.094009399
304580.529732;144.090957642
304627.111944;144.078399658
304673.694156;144.073196411
304716.562241;144.065841675
304759.430326;144.053283691
304802.298411;144.045928955
304845.166496;144.038574219
304888.034581;144.035522461
304919.286588;144.03767395
304950.538595;144.039825439
304981.790603;144.045028687
305014.509634;144.048080444
305047.228665;144.053283691
305079.947696;144.058486938
305112.666727;144.063690186
305145.385759;146.0
305178.10479;146.0
305210.823821;146.0
305243.865659;149.0
305276.907496;146.0
305309.949334;147.0
305342.991171;148.0
305376.033009;145.0
305409.074846;145.0
305455.125633;144.053283691
305501.176419;144.045028687
305547.227205;145.0
305593.277992;146.0
305625.051929;144.007354736
305656.825867;144.014709473
305688.599804;144.01991272
305720.373741;144.025115967
305754.951705;144.030319214
305789.529669;146.0
305824.107634;145.005203247
305858.685598;145.0
305893.263562;144.015609741
305927.841526;144.010406494
305962.41949;144.005203247
305992.930001;144.0
306023.440513;143.411361694
306053.951025;143.409210205
306084.461537;143.407058716
306114.972048;145.0
306145.48256;145.0
306179.327091;145.0
306213.171622;146.0
306247.920193;147.0
306282.668763;145.0
306317.417334;143.375839233
306352.165904;143.378890991
306386.914475;145.0
306429.283154;144.0
306471.651832;144.0
306514.020511;143.339065552
306550.152693;143.336013794
306586.284875;143.333862305
306622.417057;143.336914062
306656.963601;147.0
306691.510144;145.0
306726.056688;145.0
306760.603231;145.0
306795.149775;143.336013794
306837.288684;143.340316772
306879.427594;145.0
306921.566503;146.0
306957.240706;147.0
306992.914909;146.0
307028.589112;147.0
307064.263315;145.0
307095.318256;144.007354736
307131.736621;144.0
307168.154985;143.113372803
307204.57335;143.106018066
307240.991714;144.0
307283.161415;144.0
307325.331115;145.0
307367.500816;145.0
307409.670516;143.074447632
307451.840217;143.067092896
307494.009917;143.059738159
307536.179617;143.052383423
307578.349318;143.050231934
307617.17361;145.0
307655.997903;144.0
307694.822196;143.01776123
307733.646488;143.022964478
307772.470781;143.030319214
307811.295073;144.0
307850.119366;143.01991272
307888.943658;143.012557983
307920.086206;144.0
307951.228753;146.0
307982.371301;144.0
308013.513848;143.014709473
308044.656395;143.01991272
308075.798943;143.01991272
308121.850834;143.012557983
308167.902726;143.005203247
308213.954618;143.0
308260.006509;142.786148071
308296.948397;145.0
308333.890285;145.0
308370.832173;144.0
308407.774061;144.0
308444.715949;145.0
308481.657837;145.0
308519.033023;143.0
308556.408209;143.0
308593.783395;142.681381226
308631.158581;142.676177979
308668.533767;143.0
308699.104732;145.0
308729.675696;144.0
308760.246661;145.0
308790.817625;146.0
308821.38859;145.0
308851.959555;144.005203247
308882.530519;144.0
308913.101484;146.0
308950.813519;146.0
308988.525554;143.010406494
309026.237589;144.0
309058.2481;146.0
309090.258612;146.0
309122.269123;145.0
309154.279635;145.0
309186.290146;146.0
309218.300658;147.0
309250.311169;146.0
309282.321681;145.005203247
309314.332192;145.007354736
309346.342704;146.0
309378.353215;145.0
309410.363727;143.27897644
309440.68254;143.276824951
309471.001352;143.274673462
309501.320165;143.276824951
309531.638978;144.0
309561.95779;145.0
309592.276603;145.0
309622.595416;144.01776123
309652.914228;147.0
309683.233041;147.0
309713.551854;145.0
309743.870666;144.012557983
309774.189479;144.007354736
309804.508292;144.0
309835.520104;144.0
309866.531916;146.0
309897.543728;145.0
309928.55554;146.0
309959.567351;147.0
309990.579163;146.0
310021.590975;144.0
310052.602787;144.0
310083.614599;143.010406494
310114.626411;144.0
310149.664317;145.0
310184.702224;147.0
310219.74013;146.0
310254.778036;145.0
310289.815943;145.0
310324.853849;144.0
310359.891755;143.01991272
310394.929662;143.01991272
310429.967568;143.01991272
310465.005474;143.025115967
310500.04338;143.028167725
310531.59182;145.0
310563.14026;144.0
310594.688699;143.053283691
310626.237139;143.048080444
310657.785579;143.042877197
310689.334018;144.0
310720.882458;144.0
310752.430897;143.01776123
310783.979337;143.015609741
310815.527777;143.01776123
310847.076216;145.0
310878.624656;145.0
310910.173096;145.0
310941.721535;145.007354736
310973.269975;145.012557983
311004.818415;146.0
311036.366854;149.0
311072.46494;148.0
311108.563025;146.0
311144.661111;148.0
311180.759196;145.0
311216.857282;145.0
311252.955367;145.0
311289.053453;144.0
311325.151538;143.012557983
311361.249624;143.015609741
311397.347709;143.020812988
311433.445795;143.027267456
311469.366655;143.032470703
311505.287515;143.035522461
311541.208374;143.040725708
311577.129234;143.03767395
311613.050094;143.030319214
311648.970954;143.028167725
311684.891814;143.022964478
311720.812674;143.025115967
311756.733533;143.025115967
311792.654393;143.028167725
311828.575253;143.033370972
311864.496113;143.040725708
311900.416973;143.045928955
311936.337833;145.0
311966.947684;146.0
311997.557535;146.0
312028.167386;146.0
312058.777238;145.0
312089.387089;142.076248169
312119.99694;142.078399658
312150.606792;142.080551147
312181.216643;142.082702637
312211.826494;142.084854126
312242.436345;143.0
312273.046197;144.0
312303.656048;144.0
312341.580707;145.0
312379.505366;144.0
312417.430026;143.07409668
312455.354685;143.068893433
312493.279344;143.056335449
312531.204003;143.053283691
312569.128662;143.051132202
312607.053322;143.05418396
312644.977981;144.0
312682.90264;146.0
312717.534308;145.0
312752.165975;143.068893433
312786.797642;143.071044922
312821.42931;143.078399658
312856.060977;145.0
312889.363511;143.0753479
312922.666044;143.070144653
312955.968577;143.064941406
312989.271111;143.054534912
313023.620336;143.049331665
313057.969561;143.041976929
313092.318786;143.036773682
313126.668011;143.034622192
313161.017236;143.027267456
313195.366461;143.025115967
313229.715686;143.01776123
313270.160069;144.0
313310.604452;144.0
313351.048835;144.0
313391.493218;143.0
313431.937601;143.0
313472.381984;144.0
313512.826367;143.0
313561.050586;141.277359009
313609.274804;141.274307251
313657.499022;141.266052246
313705.72324;142.0
313742.963027;141.260848999
313780.202813;141.253494263
313817.4426;141.246139526
313854.682386;141.243988037
313891.922173;142.0
313929.161959;143.0
313966.401746;141.210617065
314003.641532;141.200210571
314038.975367;141.198059082
314074.309202;142.0
314109.643036;141.178146362
314144.976871;141.172943115
314180.310706;141.169891357
314225.358606;141.1668396
314270.406506;141.169891357
314315.454407;141.14692688
314360.502307;141.139572144
314405.550207;141.136520386
314450.598108;141.133468628
314488.934692;141.135620117
314527.271276;141.132568359
314565.60786;141.129516602
314603.944444;143.0
314642.281028;141.128616333
314680.617612;141.128616333
314718.954196;143.0
314757.29078;141.142074585
314794.478194;142.0
314831.665609;144.0
314868.853024;143.180465698
314906.040438;143.173110962
314943.227853;143.165756226
314980.415268;145.0
315017.602682;145.0
315054.790097;143.145843506
315091.977512;143.13848877
315129.164927;143.13633728
315166.352341;143.128982544
315203.539756;143.121627808
315245.860589;143.11857605
315288.181422;143.115524292
315330.502256;143.113372803
315372.823089;143.113372803
315415.143922;143.116424561
315457.464755;143.114273071
315499.785588;143.117324829
315542.106422;143.124679565
315579.558958;144.0
315617.011495;143.113922119
315654.464032;143.116073608
315688.881007;144.0
315723.297982;143.099212646
315757.714957;143.094009399
315792.131932;143.088806152
315826.548907;144.0
315860.965883;143.076248169
315893.252525;143.071044922
315925.539167;143.065841675
315957.82581;143.062789917
315990.112452;143.052383423
316022.399094;143.047180176
316060.74489;143.047180176
316099.090686;143.044128418
316137.436481;143.043777466
316175.782277;143.038574219
316214.128073;143.031219482
316252.600725;143.028167725
316291.073377;143.025115967
316329.546029;143.027267456
316368.018681;143.030319214
316406.491333;144.0
316438.135212;143.025115967
316469.779091;143.022964478
316501.42297;143.01776123
316533.066849;143.012557983
316564.710729;143.010406494
316596.354608;143.012557983
316627.998487;143.014709473
316659.642366;143.022064209
316691.286238;143.020812988
316722.930111;143.015609741
316754.573983;143.010406494
316786.217855;143.005203247
316817.861727;143.0
316849.5056;142.028167725
316881.149472;142.028167725
316912.793344;142.028167725
316946.059681;142.030319214
316979.326018;142.032470703
317012.592355;142.034622192
317045.858692;142.041976929
317079.125028;143.0
317112.391365;143.005203247
317145.657702;146.0
317178.924039;144.0
317212.190375;143.027267456
317245.456712;143.032470703
317286.246953;143.035522461
317327.037194;143.027267456
317367.827435;143.027267456
317408.617676;143.030319214
317449.407917;143.028167725
317490.198157;143.031219482
317523.557654;143.033370972
317556.917151;143.030319214
317590.276648;143.032470703
317623.636145;143.032470703
317656.995642;144.0
317690.355139;145.0
317723.714636;143.093109131
317757.074133;145.0
317810.06738;143.0
317850.416712;142.01776123
317890.766045;142.010406494
317931.115377;144.0
317971.464709;145.0
318011.814042;144.0
318052.163374;143.0
318084.152003;143.0
318116.140633;143.0
318148.129262;147.0
318180.117892;146.0
318212.106522;142.0
318244.095151;142.0
318276.083781;142.007354736
318308.07241;142.005203247
318339.338411;143.0
318370.604412;145.0
318401.870412;145.0
318433.136413;143.0
318464.402414;142.03767395
318495.668415;142.039825439
318534.922208;142.045028687
318574.176;142.048080444
318618.737539;142.055435181
318663.299077;142.062789917
318707.860616;142.070144653
318752.422154;142.079650879
318796.983692;143.0
318830.10962;142.070144653
318863.235547;142.067993164
318896.361474;142.071044922
318929.487401;142.073196411
318971.56352;142.080551147
319013.639639;142.087905884
319055.715758;143.0
319097.791877;143.0
319144.066372;142.0
319190.340868;143.0
319236.615363;141.087905884
319282.889858;141.084854126
319329.164354;141.081802368
319406.395399;141.067092896
319444.721383;141.064941406
319483.047367;141.05758667
319521.373351;141.050231934
319559.699335;141.048080444
319598.025319;141.040725708
319636.351303;141.035522461
319675.545104;141.042877197
319714.738905;144.0
319753.932707;147.0
319793.126508;144.0
319824.454901;144.0
319855.783294;142.0
319887.111687;141.045028687
319918.44008;141.039825439
319949.768473;141.032470703
