distancia;cota
145876.472777;191.038574219
145906.776602;191.040725708
145937.080426;191.042877197
145967.38425;191.045028687
145997.688074;191.047180176
146028.567947;191.044128418
146059.44782;192.0
146090.327693;193.0
146121.207566;194.0
146152.087439;194.0
146182.967312;193.0
146213.847185;191.0
146244.727058;190.301773071
146275.606931;190.294418335
146306.486804;190.292266846
146337.366677;190.290115356
146368.24655;190.287963867
146399.126423;190.280609131
146430.006296;190.278457642
146460.886169;190.276306152
146491.766042;191.0
146522.645915;190.266799927
146560.128731;190.264648438
146597.611547;190.257293701
146635.094363;192.0
146672.577179;193.0
146710.059995;193.0
146747.542811;193.0
146785.025627;192.012557983
146822.508442;192.015609741
146863.829895;192.022964478
146905.151347;195.0
146946.4728;195.0
146987.794252;192.01776123
147029.115705;192.014709473
147070.437157;192.022064209
147111.75861;195.0
147153.080062;197.0
147194.401515;197.0
147235.722967;194.044128418
147277.04442;194.036773682
147318.365872;194.029418945
147359.687324;194.022064209
147401.008777;194.014709473
147442.330229;194.012557983
147474.656108;194.005203247
147506.981987;198.0
147539.307866;196.0
147571.633745;196.0
147603.959624;196.0
147636.285502;194.0
147668.611381;193.0
147700.93726;193.0
147733.263139;194.0
147765.589018;194.0
147797.914897;195.0
147830.240775;195.0
147862.566654;197.0
147894.892533;196.0
147927.218412;193.0
147959.544291;192.015609741
147991.87017;192.01776123
148022.679708;192.027267456
148053.489246;192.029418945
148084.298784;192.034622192
148115.108323;192.039825439
148145.917861;192.03767395
148176.727399;192.040725708
148207.536938;192.038574219
148238.346476;194.0
148269.156014;195.0
148299.965553;194.0
148330.775091;195.0
148361.584629;195.0
148392.394168;194.022064209
148423.203706;194.027267456
148454.013244;194.032470703
148484.822782;194.03767395
148515.632321;195.0
148546.441859;197.0
148577.251397;197.0
148608.060936;196.0
148638.870474;195.0
148669.680012;196.0
148700.489551;197.0
148731.299089;196.0
148762.108627;195.0
148792.918166;195.0
148823.727704;194.0
148854.537242;192.087005615
148885.34678;192.084854126
148916.156319;194.0
148946.965857;193.0
148977.775395;192.078399658
149011.955408;192.071044922
149046.135421;196.0
149080.315434;193.0
149114.495447;195.0
149148.67546;196.0
149182.855473;197.0
149217.035485;197.0
149251.215498;197.0
149285.395511;196.0
149319.575524;199.0
149363.230328;195.0
149406.885132;191.0
149450.539936;190.027267456
149494.194739;190.01991272
149537.849543;190.012557983
149581.504347;190.005203247
149625.159151;191.0
149655.005097;191.0
149684.851044;189.607284546
149714.69699;189.602081299
149744.542937;189.596878052
149774.388883;190.0
149804.23483;190.0
149834.080776;189.581268311
149863.926723;189.579116821
149898.860283;191.0
149933.793842;193.0
149968.727402;194.0
150003.660962;195.0
150038.594521;194.0
150073.528081;194.0
150108.461641;193.01991272
150143.395201;194.0
150178.32876;195.0
150213.26232;195.0
150244.388071;195.005203247
150275.513823;195.007354736
150306.639574;196.0
150337.765325;198.0
150368.891077;194.0
150400.016828;193.064941406
150431.142579;193.059738159
150462.268331;193.054534912
150493.394082;195.0
150524.519833;198.0
150555.645585;199.0
150586.771336;199.0
150617.897087;200.0
150649.022838;199.0
150680.14859;199.0
150711.274341;198.0
150742.400092;198.0
150773.525844;196.005203247
150804.651595;196.0
150835.777346;194.0
150866.903098;192.012557983
150898.028849;192.007354736
150935.751261;192.005203247
150973.473672;196.0
151011.196084;196.0
151048.918496;189.095245361
151086.640907;189.090042114
151124.363319;189.090042114
151162.085731;190.0
151199.808142;190.0
151237.530554;193.0
151275.252966;193.0
151312.975377;192.0
151345.414021;194.0
151377.852664;196.0
151410.291307;196.0
151442.72995;195.0
151475.168593;192.0
151507.607237;191.040725708
151540.04588;191.048080444
151572.484523;194.0
151604.923166;196.0
151637.361809;197.0
151678.060207;198.0
151718.758605;195.0
151759.457003;196.0
151800.1554;195.0
151840.853798;193.0
151881.552196;194.0
151922.250594;195.0
151962.948991;194.0
152003.647389;194.0
152044.345787;193.0
152085.044185;192.0
152125.742583;191.0
152166.44098;191.0
152207.139378;190.0
152247.837776;189.373687744
152288.536174;191.0
152329.234571;191.0
152369.932969;189.338165283
152410.631367;189.330810547
152451.329765;189.327758789
152492.028162;189.324707031
152532.72656;189.329910278
152573.424958;189.332962036
152614.123356;190.0
152654.821753;189.276626587
152695.520151;189.269271851
152728.460962;189.261917114
152761.401774;189.259765625
152794.342585;189.257614136
152827.283396;189.250259399
152860.224207;189.24810791
152893.165018;189.240753174
152926.10583;189.238601685
152959.046641;189.231246948
152991.987452;189.229095459
153024.928263;189.22694397
153057.869074;189.219589233
153090.809886;189.217437744
153123.750697;189.210083008
153156.691508;189.207931519
153189.632319;189.200576782
153222.57313;189.198425293
153255.513942;189.196273804
153288.454753;189.188919067
153321.395564;190.0
153354.336375;190.0
153387.277186;190.0
153420.217998;189.177261353
153453.158809;189.169906616
153486.09962;189.167755127
153519.040431;189.164703369
153551.981242;190.0
153584.922054;189.163803101
153617.862865;190.0
153650.803676;190.0
153683.744487;191.0
153716.685298;191.0
153749.62611;190.005203247
153782.566921;191.0
153815.507732;191.0
153846.350374;189.386444092
153877.193016;189.384292603
153908.035658;189.382141113
153938.8783;189.379989624
153969.720943;189.377838135
154000.563585;189.375686646
154031.406227;189.377838135
154062.248869;189.379989624
154093.091511;190.0
154123.934153;191.0
154154.776795;191.0
154185.619437;190.0
154216.46208;190.0
154247.304722;191.0
154278.147364;190.0
154308.990006;189.416763306
154339.64169;190.0
154370.293374;189.416763306
154400.945059;189.413711548
154431.596743;189.418914795
154462.248427;189.424118042
154492.900111;189.429321289
154523.551795;189.434524536
154554.20348;189.441879272
154584.855164;189.44708252
154615.506848;190.0
154646.158532;190.0
154676.810216;190.005203247
154707.461901;190.007354736
154738.113585;192.0
154768.765269;193.0
154799.416953;194.0
154830.068637;191.0
154864.654528;189.0
154899.240418;187.01991272
154933.826308;187.014709473
154968.412198;190.0
155002.998088;188.0
155037.583978;188.0
155072.169869;189.0
155106.755759;189.0
155141.341649;191.0
155175.927539;191.0
155210.513429;190.0
155245.09932;187.0
155279.68521;187.0
155314.2711;185.0
155348.85699;185.0
155383.44288;184.976165771
155418.02877;184.970962524
155452.614661;184.963607788
155487.200551;184.958404541
155521.786441;184.951049805
155556.372331;184.945846558
155590.958221;184.938491821
155625.544111;184.933288574
155660.130002;184.925933838
155694.715892;184.918579102
155729.301782;184.913375854
155763.887672;184.906021118
155798.473562;184.900817871
155833.059452;184.893463135
155867.645343;184.888259888
155902.231233;184.880905151
155936.817123;184.875701904
155971.403013;184.868347168
156005.988903;184.860992432
156040.574793;184.855789185
156075.160684;184.848434448
156109.746574;184.843231201
156144.332464;184.835876465
156178.918354;184.830673218
156213.504244;184.823318481
156248.090135;184.815963745
156282.676025;184.810760498
156316.23148;184.803405762
156349.786936;184.798202515
156383.342392;184.792999268
156416.897848;184.785644531
156450.453304;184.780441284
156484.00876;184.773086548
156517.564215;184.767883301
156551.119671;184.760528564
156584.675127;184.755325317
156618.230583;184.75012207
156651.786039;184.742767334
156685.341494;184.740615845
156718.89695;185.0
156752.452406;186.0
156786.007862;184.71244812
156819.563318;184.707244873
156853.118773;184.699890137
156891.681199;184.697738647
156930.243625;184.690383911
156968.80605;184.683029175
157007.368476;184.675674438
157045.930901;184.668319702
157084.493327;184.660964966
157123.055753;184.663116455
157161.618178;184.660064697
157200.180604;184.657012939
157238.743029;184.653961182
157277.305455;184.650909424
157315.86788;184.653060913
157354.430306;184.650009155
157392.992732;184.642654419
157469.560196;184.627944946
157472.279251;184.627944946
157513.829097;184.624893188
157557.991722;184.627044678
157602.154347;184.62399292
157646.316972;184.620941162
157690.479597;184.617889404
157723.170231;184.614837646
157755.860865;184.616989136
157788.551498;184.621292114
157821.242132;184.618240356
157853.932766;184.620391846
157886.6234;184.618240356
157919.314033;184.61088562
157952.004667;184.608734131
157984.695301;184.606582642
158017.385935;184.603530884
158050.076568;184.605682373
158082.767202;184.602630615
158115.457836;184.604782104
158148.14847;184.606933594
158180.839104;184.603881836
158213.529737;184.606033325
158246.220371;184.608184814
158278.911005;184.605133057
158316.879066;184.607284546
158354.847128;184.604232788
158392.815189;184.60118103
158430.783251;184.60333252
158468.751313;184.600280762
158506.719374;184.597229004
158544.687436;184.596328735
158582.655497;184.598480225
158620.623559;184.595428467
158658.59162;184.592376709
158691.774134;184.587173462
158724.956648;184.584121704
158758.139162;184.578918457
158791.321676;184.57371521
158824.50419;184.570663452
158857.686704;184.565460205
158890.869219;184.562408447
158924.051733;184.5572052
158957.234247;184.554153442
158990.416761;184.548950195
159023.599275;184.543746948
159056.781789;184.54069519
159089.964303;184.535491943
159123.146817;184.532440186
159156.329331;184.527236938
159189.511845;184.524185181
159222.694359;184.518981934
159255.876873;184.513778687
159289.059387;184.510726929
159322.241901;184.505523682
159355.424415;184.508575439
159388.606929;184.50642395
159421.789443;184.509475708
159454.971957;184.507324219
159488.154471;184.510375977
159521.336985;184.508224487
159551.645237;184.510375977
159581.953489;184.510025024
159612.261741;184.502670288
159642.569993;184.497467041
159672.878245;184.492263794
159703.186497;184.490112305
159733.494749;184.487960815
159763.803001;184.485809326
159794.111253;184.483657837
159824.419505;184.476303101
159854.727757;184.474151611
159885.036009;185.0
159915.344261;185.0
159945.652513;186.0
159975.960765;186.007354736
160006.269017;186.007354736
160036.577269;186.005203247
160081.57259;187.0
160126.567911;187.0
160171.563232;189.0
160216.558553;186.012557983
160261.553874;186.015609741
160292.162088;187.0
160322.770303;188.0
160353.378517;188.0
160383.986732;187.005203247
160414.594947;188.0
160445.203161;187.0
160475.811376;185.0
160506.419591;184.399154663
160537.027805;184.397003174
160567.63602;185.0
160612.613832;186.0
160657.591645;186.0
160702.569457;186.0
160747.54727;185.0
160792.525082;185.0
160837.502895;184.339416504
160882.480707;184.336364746
160927.45852;184.339416504
160972.436332;184.342468262
161006.023842;184.347671509
161039.611353;184.350723267
161073.198863;184.355926514
161106.786373;184.358978271
161140.373883;184.364181519
161173.961393;185.0
161207.548904;184.380691528
161241.136414;184.382843018
161274.723924;184.385894775
161308.311434;184.391098022
161341.898944;184.39414978
161375.486454;185.0
161409.073965;184.402404785
161442.661475;184.407608032
161487.641928;184.41065979
161532.622381;184.413711548
161577.602834;184.416763306
161622.583287;184.419815063
161667.56374;184.420715332
161712.544193;184.42376709
161757.524645;188.0
161802.505098;189.0
161832.906475;187.0
161863.307852;185.0
161893.709229;184.440628052
161924.110606;184.442779541
161954.511982;184.450134277
161984.913359;184.452285767
162015.314736;184.450134277
162045.716113;185.0
162076.117489;184.445831299
162106.518866;184.44367981
162136.920243;184.44152832
162177.931978;184.434173584
162218.943713;184.426818848
162259.955449;184.431121826
162300.967184;184.428070068
162342.86344;184.425018311
162384.759696;184.419815063
162426.655952;186.0
162468.552208;187.0
162510.448464;186.0
162552.344719;187.0
162584.217492;188.0
162616.090264;190.0
162647.963037;192.0
162679.835809;191.0
162711.708581;190.0
162743.581354;188.0
162775.454126;187.0
162807.326898;189.0
162840.155133;191.0
162872.983367;192.0
162905.811601;192.0
162938.639835;193.0
162971.468069;189.0
163004.296303;190.0
163037.124538;190.0
163069.952772;187.0
163102.781006;184.30229187
163135.60924;184.297088623
163168.437474;184.289733887
163201.265708;184.28453064
163234.093942;184.277175903
163266.922177;184.271972656
163299.750411;184.266769409
163332.578645;184.259414673
163365.406879;184.254211426
163398.235113;184.249008179
163431.063347;184.241653442
163463.891582;184.236450195
163496.719816;184.231246948
163527.023741;184.226043701
163557.327666;184.220840454
163587.631591;184.215637207
163617.935516;184.21043396
163648.239441;184.205230713
163678.543366;184.200027466
163708.847291;184.194824219
163739.151216;184.189620972
163769.455141;186.0
163799.759066;186.0
163830.062991;186.0
163860.366916;185.0
163890.670841;184.163604736
163920.974766;184.158401489
163951.278691;184.153198242
163981.582616;184.147994995
164011.886541;184.144943237
164042.190466;184.13973999
164072.494391;184.137588501
164102.798316;184.135437012
164133.102241;184.131134033
164163.406166;184.128982544
164193.710091;184.126831055
164224.014016;184.120376587
164254.317941;184.11517334
164284.621866;184.109970093
164314.925791;184.104766846
164345.229716;184.099563599
164375.533641;184.094360352
164405.837566;184.089157104
164436.141491;185.0
164466.445416;188.0
164496.749341;189.0
164527.053266;188.0
164557.357191;186.0
164587.661116;185.0
164617.965041;184.03767395
164648.268966;184.032470703
164678.572891;184.027267456
164708.876816;184.022064209
164739.180741;184.01991272
164773.227219;184.012557983
164807.273697;184.007354736
164841.320174;184.014709473
164875.366652;185.0
164909.41313;184.007354736
164943.459607;185.0
164977.506085;184.0
165011.552563;183.44543457
165045.59904;183.438079834
165079.645518;183.435928345
165113.691996;183.428573608
165147.738473;183.426422119
165181.784951;184.0
165215.831429;189.0
165254.023521;189.0
165292.215614;186.0
165330.407707;187.0
165368.599799;183.38659668
165406.791892;183.379241943
165444.983985;183.371887207
165483.176077;183.369735718
165521.36817;184.0
165559.560262;186.0
165597.752355;183.34552002
165635.944448;187.0
165674.13654;188.0
165712.328633;187.0
165750.520726;183.321304321
165788.712818;183.319152832
165826.904911;183.311798096
165865.097003;183.304443359
165903.289096;183.297088623
165941.481189;183.294937134
165979.673281;183.287582397
166014.070181;183.28237915
166048.46708;183.275024414
166082.863979;183.269821167
166117.260878;183.262466431
166151.657777;183.257263184
166186.054676;183.2447052
166220.451576;183.239501953
166254.848475;183.236450195
166289.245374;183.231246948
166323.642273;183.226043701
166358.039172;183.222991943
166390.135522;183.217788696
166422.231872;183.212585449
166454.328222;183.205230713
166486.424572;183.200027466
166518.520922;183.197875977
166550.617272;184.0
166582.713622;186.0
166620.923569;184.0
166659.133516;183.169708252
166697.343462;183.162353516
166735.553409;183.160202026
166773.763355;183.15284729
166811.973302;183.145492554
166850.183248;183.138137817
166888.393195;183.130783081
166926.603142;183.123428345
166964.813088;184.0
167003.023035;183.113922119
167041.232981;185.0
167079.442928;185.0
167117.652874;184.005203247
167155.862821;186.0
167194.072768;187.0
167226.869831;188.0
167259.666895;187.0
167292.463958;187.0
167325.261022;183.096511841
167358.058085;183.09866333
167390.855149;183.09866333
167423.652212;183.103866577
167456.449276;183.109069824
167489.246339;183.112121582
167522.043403;185.0
167554.840466;186.0
167587.63753;186.0
167620.434593;183.111221313
167653.231657;183.109069824
167689.719256;183.106918335
167726.206855;183.099563599
167762.694454;183.096511841
167799.182053;183.094360352
167835.669653;183.080551147
167872.157252;183.078399658
167908.644851;183.071044922
167945.13245;183.063690186
167986.572942;183.056335449
168028.013434;183.051132202
168069.453925;183.043777466
168110.894417;184.0
168152.334909;183.03767395
168193.7754;183.031219482
168225.200445;183.026016235
168256.625491;183.020812988
168288.050536;183.01776123
168319.475581;183.012557983
168350.900626;183.007354736
168382.325671;183.0
168413.750716;184.0
168445.175762;181.0
168476.600807;180.915679932
168508.025852;180.913528442
168539.450897;181.0
168570.875942;181.0
168602.300987;180.912277222
168633.726032;180.910125732
168672.000592;180.910125732
168710.275151;180.910125732
168748.54971;180.917480469
168780.377769;180.922683716
168812.205828;180.925735474
168844.033886;180.930389404
168875.861945;180.925186157
168907.690004;180.91998291
168939.518063;180.923034668
168971.346121;180.920883179
169003.17418;180.923034668
169035.002239;181.0
169066.830298;182.0
169098.658357;181.0
169130.486415;180.936843872
169162.314474;180.944198608
169194.142533;180.946350098
169225.970592;180.948501587
169257.79865;180.950653076
169296.336056;180.958007812
169334.873461;180.965362549
169373.410867;180.972717285
169411.948272;182.0
169450.485678;181.0
169489.023083;181.007354736
169527.560489;183.0
169566.097894;182.012557983
169604.635299;182.01991272
169643.172705;182.022064209
169673.930298;182.022064209
169704.687891;183.0
169735.445484;184.0
169766.203077;184.0
169796.96067;183.012557983
169827.718263;183.007354736
169858.475856;183.007354736
169889.233449;183.0
169919.991042;183.0
169950.748635;182.027267456
169981.506228;182.025115967
170012.263821;182.027267456
170043.021414;182.029418945
170073.779007;183.0
170109.348423;186.0
170144.917838;187.0
170180.487254;186.0
170213.032596;183.0
170245.577939;182.035522461
170278.123281;182.033370972
170310.668623;182.035522461
170343.213966;182.039825439
170375.759308;182.034622192
170408.30465;182.032470703
170440.849993;182.035522461
170473.395335;183.0
170505.940678;184.0
170538.48602;182.0
170571.031362;181.102798462
170603.576705;181.10585022
170636.122047;181.10369873
170668.66739;181.101547241
170703.486611;183.0
170738.305832;182.0
170773.125054;184.0
170807.944275;184.0
170842.763496;186.0
170877.582718;188.0
170912.401939;189.0
170947.22116;186.0
170982.040382;184.0
171019.164925;185.0
171056.289468;184.0
171093.414011;185.0
171130.538554;185.0
171167.663097;184.005203247
171204.78764;185.0
171241.912183;183.0
171279.036727;181.074279785
171316.16127;181.072128296
171353.285813;181.075180054
171390.410356;181.08253479
171427.534899;181.089889526
171464.659442;181.087905884
171501.783985;181.0753479
171538.908528;181.067993164
171576.033072;181.065841675
171613.157615;181.058486938
171658.157231;181.055435181
171703.156847;182.0
171748.156463;184.0
171793.15608;183.0
171838.155696;182.0
171883.155312;181.0
171928.154928;180.81161499
171973.154545;182.0
172018.154161;183.0
172063.153777;183.0
172108.153393;182.0
172139.575862;182.0
172170.998331;181.0
172202.4208;180.804611206
172233.843268;182.0
172265.265737;184.0
172296.688206;181.0
172328.110675;183.0
172359.533143;182.007354736
172390.955612;182.0
172422.378081;181.0
172453.80055;181.0
172485.223018;181.0
172516.645487;182.0
172548.067956;180.634353638
172578.261494;181.0
172608.455032;180.621795654
172638.648571;180.616592407
172668.842109;180.61138916
172699.035647;180.606185913
172729.229186;180.600982666
172759.422724;180.595779419
172789.616262;181.0
172819.809801;183.0
172850.003339;185.0
172880.196877;183.0
172910.390416;182.0
172940.583954;181.0
172970.777492;180.559356689
173000.971031;180.554153442
173031.164569;180.548950195
173061.358107;180.546798706
173091.551646;180.544647217
173121.745184;181.0
173160.81137;181.0
173199.877556;181.0
173238.943741;180.522583008
173278.009927;180.515228271
173317.076113;180.507873535
173356.142299;181.0
173395.208484;183.0
173434.27467;180.491012573
173473.340856;180.483657837
173512.407042;180.476303101
173551.473227;182.0
173590.539413;181.0
173629.605599;180.457290649
173668.671785;180.454238892
173707.73797;183.0
173746.804156;185.0
173785.870342;187.0
173824.936528;187.0
173864.002713;187.0
173903.068899;185.0
173942.135085;184.0
173981.201271;182.0
174012.320959;180.369735718
174043.440647;180.364532471
174074.560335;180.359329224
174105.680023;180.354125977
174136.799711;180.348922729
174167.919399;180.341567993
174199.039087;180.336364746
174230.158775;180.331161499
174261.278463;180.325958252
174292.39815;180.320755005
174323.517838;180.315551758
174354.637526;180.308197021
174385.757214;180.302993774
174416.876902;180.297790527
174447.99659;180.29258728
174479.116278;180.287384033
174510.235966;180.282180786
174541.355654;180.27482605
174572.475342;180.269622803
174603.59503;180.264419556
174634.714718;180.259216309
174665.834406;180.254013062
174696.954094;180.248809814
174728.073782;180.241455078
174759.19347;180.236251831
174790.313158;180.231048584
174821.432846;180.223693848
174852.552534;180.221542358
174883.672222;180.219390869
174928.6623;180.206832886
174973.652379;180.199478149
175018.642457;180.192123413
175063.632536;180.184768677
175108.622614;180.17741394
175153.612693;180.170059204
175198.602771;180.162704468
175243.59285;180.155349731
175277.261016;180.147994995
175310.929182;180.142791748
175344.597348;180.135437012
175378.265514;180.130233765
175411.93368;180.122879028
175445.601846;180.120727539
175479.270012;180.113372803
175512.938178;180.111221313
175546.606344;180.103866577
175580.27451;180.101715088
175613.942676;180.094360352
175647.610842;180.092208862
175681.279008;180.084854126
175714.947174;180.082702637
175748.61534;180.0753479
175782.283506;180.073196411
175815.951672;180.065841675
175849.619838;180.063690186
175883.288004;180.056335449
175916.95617;180.05418396
175950.624336;180.051132202
175984.292502;180.053283691
176017.960668;180.050231934
176051.628834;180.052383423
176085.297;180.052383423
176118.965166;180.05758667
176157.943114;185.0
176196.921061;188.0
176235.899009;187.0
176274.876957;182.0
176313.854905;179.0
176352.832852;175.087905884
176391.8108;175.085754395
176430.788748;175.088806152
176469.766696;175.09185791
176508.744644;175.094909668
176547.722591;175.092758179
176586.700539;175.100112915
176620.600466;175.105316162
176654.500393;181.0
176688.40032;182.0
176722.300247;182.0
176756.200174;181.0
176790.100101;179.005203247
176825.19558;179.007354736
176867.38396;182.0
176909.57234;182.0
176951.760719;182.0
176993.949099;178.01991272
177036.137479;178.022964478
177056.144732;178.028167725
177092.296527;180.0
177123.034299;180.0
177158.012655;182.0
177192.991011;184.0
177227.969366;185.0
177262.947722;189.0
177297.926078;188.0
177332.904434;187.0
177367.882789;185.0
177402.861145;184.0
177437.839501;185.0
177467.80221;187.0
177497.76492;188.0
177527.72763;188.0
177557.69034;184.0
177587.653049;181.0
177617.615759;181.0
177647.578469;180.0
177677.541179;180.0
177707.503888;180.0
177737.466598;178.0
177767.429308;175.0
177797.392018;175.0
177827.354728;175.0
177857.317437;175.0
177887.280147;174.2447052
177917.242857;174.239501953
177947.205567;174.236450195
177979.639177;174.234298706
178012.072788;177.0
178044.506399;179.0
178076.94001;180.0
178109.373621;181.0
178141.807232;181.0
178174.240843;179.0
178206.674453;176.0
178239.108064;175.0
178271.541675;176.0
178303.975286;177.0
178336.408897;177.0
178368.842508;176.0
178401.276119;178.0
178433.709729;179.0
178470.422784;181.0
178507.135839;179.0
178543.848894;176.0
178580.561949;175.012557983
178617.275004;176.0
178653.988059;177.0
178690.701114;178.0
178727.414168;179.0
178764.127223;181.0
178800.840278;183.0
178837.553333;184.0
178874.266388;186.0
178910.979443;188.0
178947.692498;191.0
178984.405553;195.0
179021.118608;199.0
179057.831662;200.0
179094.544717;192.0
179131.257772;188.0
179167.970827;184.0
179204.683882;182.0
179241.396937;179.0
179278.109992;178.0
179314.823047;178.0
179351.536102;177.0
179389.435163;178.0
179427.334224;180.0
179465.233285;185.0
179503.132346;188.0
179541.031407;190.0
179578.930468;193.0
179616.829529;194.0
179654.72859;192.0
179692.627652;193.0
179730.526713;194.0
179768.425774;192.0
179806.324835;189.0
179837.333816;189.0
179868.342798;187.0
179899.35178;186.0
179930.360761;184.0
179961.369743;181.005203247
179992.378724;181.007354736
180023.387706;185.0
180054.396687;184.0
180085.405669;184.0
180116.41465;184.005203247
180147.423632;185.0
180178.432613;184.0
180209.441595;180.0
180240.450577;178.0
180271.459558;175.0
180302.46854;174.005203247
180333.477521;174.0
180364.486503;174.0
180395.495484;174.0
180428.251958;175.0
180461.008433;175.0
180493.764907;176.0
180526.521381;178.0
180559.277855;181.0
180592.034329;179.0
180624.790804;179.0
180657.547278;180.0
180690.303752;178.0
180723.060226;176.0
180755.8167;175.0
180788.573175;177.0
180821.329649;175.0
180854.086123;172.0
180886.842597;171.387695312
180919.599071;171.384643555
180952.355545;171.379440308
180985.11202;171.374237061
181017.868494;171.371185303
181050.624968;171.369033813
181083.381442;171.372085571
181116.137916;171.369934082
181146.736126;171.367782593
181177.334336;171.365631104
181207.932546;171.363479614
181238.530756;171.356124878
181269.128966;171.358276367
181299.727176;171.360427856
181330.325386;171.362579346
181360.923596;171.364730835
181391.521806;171.366882324
181422.120016;171.369033813
181452.718225;171.365982056
181483.316435;171.373336792
181513.914645;171.378540039
181544.512855;171.383743286
181575.111065;171.388946533
181605.709275;171.39414978
181636.307485;173.0
181666.905695;173.0
181697.503905;173.0
181728.102115;174.0
181767.873098;175.0
181807.644082;174.0
181847.415065;173.0
181887.186049;172.005203247
181926.957032;173.0
181966.728016;171.4271698
182006.499;171.430221558
182046.269983;171.435424805
182086.040967;171.442779541
182125.81195;171.450134277
182165.582934;171.457489014
182205.353917;171.46484375
182245.124901;171.470046997
182284.895884;171.48260498
182315.821;171.48475647
182346.746116;171.486907959
182377.671231;171.489059448
182408.596347;172.0
182439.521462;172.0
182470.446578;171.495513916
182501.371694;171.50592041
182532.296809;171.511123657
182563.221925;171.518478394
182594.14704;171.523681641
182625.072156;171.527084351
182655.997272;172.0
182686.922387;174.0
182717.847503;174.0
182748.772618;176.0
182789.156588;181.0
182829.540558;185.0
182869.924527;186.0
182900.526981;186.0
182931.129435;183.007354736
182961.73189;184.0
182992.334344;185.0
183022.936798;186.0
183053.539252;182.0
183084.141706;181.0
183114.744161;179.0
183145.346615;178.0
183175.949069;175.0
183206.551523;173.020812988
183237.153977;174.0
183267.756432;173.025115967
183302.691388;177.0
183337.626345;176.0
183372.561301;179.0
183407.496257;178.0
183442.431214;177.0
183477.36617;178.0
183512.301127;180.0
183547.236083;182.0
183582.17104;182.0
183617.105996;184.0
183652.040953;181.0
183686.975909;181.0
183721.910866;181.0
183756.845822;177.0
183791.780779;173.0
183826.715735;171.231246948
183861.650692;171.234298706
183896.585648;171.241653442
183931.520605;171.243804932
183966.455561;171.251159668
183998.152699;172.0
184029.849836;172.0
184061.546974;172.007354736
184093.244111;174.0
184124.941249;176.0
184156.638386;181.0
184188.335524;182.0
184220.032661;182.0
184251.729799;180.0
184283.426936;183.0
184315.124074;185.0
184346.821211;188.0
184378.518349;188.005203247
184410.215486;188.0
184442.703562;188.0
184475.191637;189.0
184507.679713;191.0
184540.167788;190.0
184572.655864;187.0
184605.14394;183.0
184637.632015;178.0
184670.120091;180.0
184702.608166;180.0
184735.096242;184.0
184767.584317;187.0
184800.072393;188.0
184842.116305;188.0
184884.160218;189.0
184926.20413;189.0
184968.248043;188.012557983
185010.291956;189.0
185052.335868;188.0
185094.379781;186.0
185136.423693;184.0
185178.467606;181.012557983
185220.511519;181.012557983
185262.555431;181.01991272
185304.599344;184.0
185346.643256;185.0
185388.687169;184.0
185430.731081;180.0
185472.774994;179.0
185514.818907;181.0
185556.862819;183.0
185598.906732;184.0
185629.101338;186.0
185659.295944;188.0
185689.490549;187.0
185719.685155;186.0
185749.879761;184.0
185780.074367;180.0
185810.268973;177.005203247
185840.463579;177.0
185870.658185;177.0
185900.852791;176.0
185931.047397;175.0
185961.242003;170.0
185991.436609;169.148544312
186021.631215;169.143341064
186051.82582;169.141189575
186082.020426;172.0
186112.215032;172.0
186142.409638;171.0
186172.604244;172.0
186210.426744;169.113021851
186248.249245;169.110870361
186286.071745;169.103515625
186323.894245;169.096160889
186361.716746;170.0
186399.539246;169.084503174
186437.361746;169.077148438
186478.463439;169.07409668
186519.565133;172.0
186560.666826;173.0
186601.768519;175.0
186642.870213;180.0
186683.971906;184.0
186725.073599;185.0
186766.175293;186.0
186807.276986;184.0
186848.378679;179.0
186889.480373;174.0
186930.582066;169.0
186971.683759;168.285629272
187012.785453;168.283477783
187053.887146;168.276123047
187094.988839;168.268768311
187136.090533;168.261413574
187171.69559;168.254058838
187207.300647;168.246704102
187242.905703;168.241500854
187278.51076;168.234146118
187314.115817;168.228942871
187349.720874;168.220687866
187385.325931;168.215484619
187420.930988;168.212432861
187451.564298;168.207229614
187482.197608;168.202026367
187512.830918;168.19682312
187543.464227;168.191619873
187574.097537;168.186416626
187604.730847;168.181213379
187635.364157;168.181213379
187665.997467;170.0
187696.630777;170.0
187727.264087;170.0
187757.897396;169.0
187788.530706;169.005203247
187819.164016;169.0
187849.797326;169.0
187880.430636;168.136535645
187911.063946;168.133483887
187941.697255;168.131332397
187972.330565;170.0
188002.963875;170.0
188033.597185;171.0
188064.230495;173.0
188094.863805;175.0
188125.497114;177.0
188156.130424;180.0
188186.763734;179.0
188217.397044;178.0
188248.030354;177.0
188278.663664;175.0
188314.105988;175.0
188349.548311;178.0
188384.990635;181.0
188420.432959;182.0
188455.875283;184.0
188491.317607;183.0
188513.229227;183.0
188559.456398;184.0
188590.584038;185.0
188621.711678;184.0
188652.839318;183.0
188683.966959;183.0
188715.094599;184.0
188746.222239;184.0
188777.349879;182.0
188808.47752;175.0
188839.60516;175.0
188870.7328;175.0
188901.86044;174.0
188932.988081;171.0
188964.115721;170.0
188995.243361;169.005203247
189026.371001;172.0
189057.498642;174.0
189088.626282;178.0
189119.753922;179.0
189150.881562;184.0
189182.009203;187.0
189213.136843;187.0
189244.264483;190.0
189275.392123;191.0
